9.88E-08,1.22E-08,3.60E-08,3.90E-07
1.22E-08,3.43E-08,7.69E-08,6.78E-07
3.60E-08,7.69E-08,1.09E-05,-1.84E-06
3.90E-07,6.78E-07,-1.84E-06,0.001735303
