0.91046
0.012529
0.019876
-1.8832
0.034948
0.99172
-0.33642
2.4171
0.0015487
0.00036936
0.24627
-0.58731
-0.0010538
-0.00014054
0.017377
0.38345
8.2261e-05
2.3188e-08
4.1348e-07
4.557e-05
0.54707
0.21137
0.099526
0.032005
0.00091544
0.03262
0.79191
0.95593
1.0308
